timestamp,open,high,low,close,volume,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,MACD,MACD_signal,RSI,middle_band,upper_band,lower_band,ATR,%K,VWAP,OBV,%R
2020-03-25,6740.86,6960.71,6436.26,6673.41,400684.542,8341.7136,7610.356377842311,8223.5975,8063.700802351886,8345.028100000001,8483.140416600825,-580.6535066777542,-767.3068931564854,41.53764436404894,6533.0824999999995,9146.753904711837,3919.4110952881624,1078.0649999999998,70.19706983131631,7780.722588951411,25797.488000000245,-29.802930168683677
2020-03-26,6673.57,6777.5,6500.0,6733.76,281245.628,8283.7888,7575.9800492994755,8224.7455,8037.365340919175,8326.73875,8465.73364628639,-507.07501614593366,-715.2605177543751,72.57754937774752,6412.7964999999995,8738.17321302407,4087.4197869759273,839.1721428571428,93.20285123843183,7770.403130157974,307043.1160000003,-6.797148761568176
2020-03-27,6733.76,6840.0,6230.0,6353.64,258213.519,8215.299200000001,7528.045145405378,8215.5075,8004.02424505939,8306.971950000001,8444.71778910941,-473.9723809298812,-667.0028903894763,59.95329430180317,6285.619500000001,8309.16444640017,4262.074553599832,714.9442857142857,76.16613468703503,7759.43896694774,48829.59700000027,-23.833865312964978
2020-03-28,6353.64,6354.74,6004.0,6230.95,341944.185,8143.487799999999,7477.178669114972,8206.354099999999,7968.913863969105,8287.616600000001,8422.690248919267,-452.42310968163656,-624.0869342479084,64.55569783731721,6195.244000000001,8050.26228788618,4340.225712113821,697.2528571428571,71.34926523994048,7742.12166460934,-293114.58799999976,-28.650734760059528
2020-03-29,6231.81,6260.0,5857.6,5876.27,251335.919,8062.884599999999,7414.3979369928165,8193.2729,7927.475371613281,8266.2002,8397.352734004648,-458.67751984689676,-591.0050513677061,56.79415777056839,6092.45,7768.445697499219,4416.454302500781,664.1849999999998,57.42435485200761,7728.031372004073,-544450.5069999998,-42.5756451479924
2020-03-30,5876.27,6606.15,5850.0,6391.08,387321.998,7987.3586,7374.267821816628,8185.8736,7897.051700888265,8246.07995,8377.389821228482,-417.28314012056853,-556.2606691182785,67.04814581647031,6017.121,7481.755714578744,4552.486285421256,650.5071428571426,72.17543791092311,7710.255485757125,-157128.50899999973,-27.8245620890769
2020-03-31,6389.52,6516.63,6320.0,6407.1,262522.644,7918.189399999999,7336.339671941467,8174.915400000001,7867.54770681127,8226.40875,8357.784947385413,-378.8183338948638,-520.7722020735956,64.7110285894685,5940.556500000001,7126.247227723698,4754.865772276303,620.5171428571427,72.01106190216184,7699.546111179363,105394.13500000024,-27.98893809783816
2020-04-01,6407.1,6693.0,6140.0,6641.51,390529.602,7846.4384,7309.09144951239,8168.1904,7843.269732418967,8207.95505,8340.707584724863,-325.66569843147863,-481.7509013451723,66.09132906071893,6034.3995,7125.27760320768,4943.521396792321,627.7135714285713,81.37917758034314,7684.872775534776,495923.73700000026,-18.620822419656857
2020-04-02,6641.22,7290.0,6542.73,6791.63,531321.428,7775.4712,7288.79884364916,8163.586299999999,7822.445183262155,8190.402100000001,8325.29387741417,-268.3352210920002,-439.06776529453794,59.663919511934054,6095.468,7212.299484569368,4978.636515430631,598.6971428571427,69.61158536585367,7671.703469357294,1027245.1650000003,-30.388414634146333
2020-04-03,6791.65,7049.11,6600.0,6729.8,411944.927,7705.2746,7266.877320368801,8158.8697999999995,7800.808644979736,8172.804750000001,8309.418316444875,-225.29253689620327,-396.312719614871,57.99994525064558,6173.6075,7236.473544494317,5110.741455505683,540.7049999999998,65.41975308641976,7660.765643537595,615300.2380000002,-34.58024691358024
2020-04-04,6729.8,7020.0,6629.99,6851.1,319849.757,7635.1602,7250.5723274131615,8155.4062,7782.002533197959,8156.12765,8294.907686430499,-179.32584657874304,-352.91534500764544,59.8469133325268,6248.2964999999995,7280.384860351217,5216.208139648782,525.4799999999998,72.90740740740743,7652.8489226679385,935149.9950000002,-27.092592592592567
2020-04-05,6851.4,6893.44,6668.02,6768.9,239224.508,7572.238399999999,7231.683216534214,8150.6112,7761.941096897009,8139.19635,8279.723530346613,-147.82572343453558,-311.8974206930235,65.47531806780066,6335.4285,7222.761954543033,5448.095045456967,493.112857142857,67.83333333333331,7646.621618181855,695925.4870000002,-32.166666666666686
2020-04-06,6768.9,7370.0,6760.0,7325.73,461331.013,7520.3158,7235.371325689735,8150.7537,7753.303253394098,8124.598500000001,8270.231057407842,-77.04202896617335,-264.9263423476535,64.36114730552491,6436.346,7291.198727191754,5581.493272808245,468.8342857142856,97.08749999999998,7639.931845276881,1157256.5000000002,-2.9125000000000285
2020-04-07,7325.73,7457.0,7070.43,7192.9,419572.04,7469.8538,7233.705783505824,8148.846,7742.206159267482,8109.73125,8259.511345393834,-31.302872001317155,-218.20164827838622,57.90533277779917,6526.509,7295.996013410381,5757.021986589619,462.8035714285713,83.56565028002487,7635.074364759518,737684.4600000002,-16.43434971997513
2020-04-08,7192.9,7417.83,7145.14,7357.66,332599.575,7413.520600000001,7238.566733172262,8150.018300000001,7734.591383836442,8096.602899999999,8250.537700166034,18.0326255865466,-170.95479350539966,61.58587175536328,6586.411999999999,7417.107714647307,5755.716285352692,444.82071428571413,93.81829495955195,7631.943728117595,1070284.0350000001,-6.181705040448049
2020-04-09,7357.15,7365.69,7105.98,7278.65,293638.581,7367.2206,7240.138625989036,8150.914800000001,7725.562841582256,8082.88095,8240.867175786272,50.17750118289041,-126.72833456774165,59.168262322444725,6640.156,7503.671800362845,5776.640199637155,443.5499999999999,88.90168014934659,7628.754948170703,776645.4540000001,-11.098319850653414
2020-04-10,7278.83,7290.0,6741.0,6857.82,440148.453,7312.3372,7225.145738695349,8147.5172999999995,7708.37981501627,8068.66025,8227.105512345614,41.21992506967945,-93.13868264025744,58.368632814574795,6673.8625,7515.596476184313,5832.128523815687,439.19285714285706,62.714374611076515,7620.523365339591,336497.00100000016,-37.28562538892348
2020-04-11,6858.0,6944.28,6757.29,6874.18,224157.844,7256.192999999999,7211.382376393571,8146.6386999999995,7691.861006798126,8059.803100000001,8213.64356694914,35.03720959557177,-67.5035041930916,61.06731268861903,6727.063,7471.615239361363,5982.510760638637,427.4964285714285,63.732420659614206,7615.755988374884,560654.8450000002,-36.267579340385794
2020-04-12,6874.17,7173.98,6775.66,6900.52,321594.822,7201.019400000001,7199.191694966373,8142.226699999999,7676.190887851629,8052.15535,8200.577660810342,31.895113886848776,-47.62378057710353,69.86790293484374,6748.897,7486.802575835081,6010.9914241649185,427.2049999999999,65.37149968886126,7609.833380412194,882249.6670000001,-34.628500311138744
2020-04-13,6900.19,6900.99,6558.0,6834.0,421954.773,7138.837,7184.8704520265155,8137.0596,7659.513840567438,8046.024600000001,8186.979873140588,23.76344216192956,-33.346336029296914,60.400308073787414,6753.530500000001,7492.36106622836,6014.699933771642,397.6935714285714,52.69552012148823,7600.077540601868,460294.89400000015,-47.30447987851177
2020-04-14,6834.01,6975.6,6751.0,6864.11,280445.427,7082.8602,7172.291610770574,8132.1571,7643.763269467093,8039.46255,8173.816988830732,19.523603150532836,-22.772348193330966,60.660617229233225,6763.0655,7502.441847610674,6023.6891523893255,399.69142857142845,54.981776765375834,7594.472340466915,740740.3210000002,-45.01822323462417
2020-04-15,6864.11,6929.0,6602.59,6616.89,281136.689,7028.678000000001,7150.511155446238,8120.7521,7623.429145319229,8031.5701,8158.325177996596,-3.7419528059808727,-18.96626911586095,49.42910409690854,6757.222,7499.304136840281,6015.1398631597185,383.50642857142844,8.111389414505641,7587.822192652729,459603.6320000002,-91.88861058549436
2020-04-16,6616.88,7190.92,6465.33,7098.15,559868.603,6994.796599999999,7148.457776801288,8110.2087,7613.027578085184,8026.85105,8147.776171250362,16.463801960921046,-11.88025490050455,56.161453726782966,6794.447499999999,7526.3292038486625,6062.565796151336,381.957857142857,63.81356701322009,7577.8744520085675,1019472.2350000002,-36.18643298677991
2020-04-17,7098.15,7140.0,6981.0,7022.44,277339.601,6958.685399999999,7143.515903201237,8099.834700000001,7601.332774558745,8020.534049999999,8136.57879641205,26.067355673327256,-4.2907327857381885,55.84980489989125,6834.022,7523.678799445061,6144.365200554939,361.2357142857142,56.17897082698878,7574.002596560844,742132.6340000002,-43.82102917301122
2020-04-18,7022.0,7290.0,7008.11,7242.42,225807.171,6929.5424,7147.394495232561,8094.072999999999,7594.225590904117,8015.29615,8127.681693960189,50.842705668251256,6.7359549050597,57.52550039231372,6902.3295,7454.611431177513,6350.047568822487,353.51285714285706,78.36175340587091,7571.674247377494,967939.8050000002,-21.638246594129086
2020-04-19,7242.49,7258.42,7055.0,7118.03,216975.114,6901.2634,7146.242946399912,8083.1824,7584.79597524265,8009.1256,8117.635408448147,59.75133936036218,17.339031796120196,56.606929962341276,6938.676999999999,7444.871271326366,6432.482728673632,351.94142857142845,65.81826615708852,7569.257367665928,750964.6910000001,-34.18173384291148
2020-04-20,7118.04,7208.55,6735.95,6825.29,445104.981,6867.012400000001,7133.656556345014,8071.2297,7569.756252960617,8002.150699999999,8104.776250155131,42.69763254523059,22.410751945942273,39.477977847489136,6959.5865,7406.722528631171,6512.450471368829,342.12714285714276,36.29836538364577,7561.857342882116,305859.7100000001,-63.70163461635423
2020-04-21,6825.28,6940.0,6759.16,6838.0,288024.528,6825.3784000000005,7122.062181586386,8057.7427,7555.266030129714,7995.687899999999,8092.1715113476175,29.863786663914652,23.90135888953675,42.141066635960215,6969.411,7396.111473927113,6542.710526072887,327.4321428571428,39.12545931758531,7556.587949519721,593884.2380000001,-60.87454068241469
2020-04-22,6838.0,7154.9,6812.57,7120.06,306482.163,6792.479600000001,7121.983664661429,8047.8133,7546.648088939026,7990.6775,8082.4987599909255,41.968963974406506,27.5148799065107,44.99840016166789,6985.8324999999995,7409.130409766559,6562.53459023344,332.4064285714286,72.71869030165719,7552.490606408045,900366.4010000001,-27.281309698342803
2020-04-23,7120.06,7802.38,7020.0,7483.35,472510.047,6767.008000000001,7136.154893498237,8034.3967999999995,7545.394661435283,7988.8303000000005,8076.537080787036,79.95519732052526,38.002943389313614,53.84843881602696,7023.51,7482.021947747024,6564.998052252977,369.74000000000007,76.13926180771102,7551.102921892713,1372876.448,-23.86073819228897
2020-04-24,7483.36,7612.91,7388.0,7504.11,278378.368,6735.834,7150.584505517914,8021.1849,7544.577143387059,7985.416450000001,8070.841288938409,110.46138928890286,52.49463256923147,64.30193188607848,7056.1605,7552.762119120219,6559.558880879781,346.59071428571434,77.69193373471445,7550.760641794289,1651254.816,-22.308066265285547
2020-04-25,7504.62,7722.33,7433.0,7534.01,243266.807,6703.7246,7165.620799419173,8009.274200000001,7544.367893022959,7982.2483999999995,8065.499684073351,135.4886178762199,69.09342963062916,64.51458211430759,7094.416,7614.203198989249,6574.628801010751,353.90071428571434,79.9282001421039,7550.834940890901,1894521.6230000001,-20.071799857896103
2020-04-26,7534.01,7709.57,7476.86,7694.17,269921.936,6679.6644,7186.348219049793,7997.0287,7547.33427137894,7977.9204,8061.804861346253,166.3291118648449,88.5405660774723,66.48759145923441,7112.838000000001,7687.917597817732,6537.7584021822695,342.07142857142856,91.90680976777233,7551.339002147195,2164443.5590000004,-8.093190232227666
2020-04-27,7693.63,7795.6,7623.98,7774.0,290336.169,6674.3752,7209.393386930194,7985.5187,7551.8227016486635,7974.0103,8058.9411313826095,194.96460872926673,109.8253746078312,69.42052460208586,7141.893000000001,7785.62502489379,6498.1609751062115,329.83071428571435,97.87741670094611,7552.61246523398,2454779.728,-2.122583299053895
2020-04-28,7774.0,7780.0,7662.49,7735.75,217652.761,6670.4472,7230.034822736853,7975.8177000000005,7555.464826368492,7971.41115,8055.725299229549,212.12672611615926,130.28564490949682,67.94783095714628,7160.797500000001,7849.882486734687,6471.712513265315,322.1814285714286,95.01664111289779,7553.528364222602,2237126.967,-4.98335888710221
2020-04-29,7735.76,8988.66,7710.0,8784.2,871197.569,6688.177999999999,7290.982476747173,7977.159700000001,7579.796215945354,7973.83105,8062.973803714827,306.7924679307771,165.5870095137529,83.55498855856497,7236.075,8227.020139282373,6245.129860717627,390.1992857142858,91.89721518786686,7572.998867035605,3108324.5360000003,-8.10278481213314
2020-04-30,8784.05,9479.77,8400.0,8624.76,944211.711,6701.905400000001,7343.287477659048,7975.983,7600.488568104852,7975.58155,8068.563716115675,364.7457133076914,205.4187502725406,76.2514315586019,7324.4220000000005,8469.582499602206,6179.261500397796,415.49785714285724,68.8386993315888,7600.682531930425,2164112.825,-31.161300668411197
2020-05-01,8623.61,9065.0,8619.84,8830.52,417820.386,6783.2228000000005,7401.610321672419,7977.4425,7624.845626162181,7978.0039,8076.145370681688,422.4079344627362,248.81658711057975,79.76047825342691,7422.239,8722.37214487078,6122.105855129218,435.93785714285724,76.3377335247939,7612.5835018256075,2581933.211,-23.662266475206096
2020-05-02,8830.52,9020.0,8755.01,8975.18,295769.728,6851.3212,7463.318936508795,7983.0983,7651.584920693624,7982.07975,8085.0909888838605,474.31095178406395,293.91546004527663,79.24588171752632,7525.972,8967.985903771347,6083.958096228653,434.7307142857144,81.60994525879978,7621.399808872377,2877702.9390000002,-18.390054741200228
2020-05-03,8975.18,9200.0,8727.24,8900.0,451322.713,6925.981,7519.659370371195,7987.6787,7676.306011372958,7986.6187,8093.199536258151,503.5731909755996,335.84700623134125,80.58451388340615,7629.272,9152.808692443316,6105.735307556684,453.96928571428583,78.8699696044201,7634.887698635644,2426380.2260000003,-21.130030395579897
2020-05-04,8899.99,8954.94,8526.0,8873.98,440135.307,6996.314200000001,7572.769983297815,7992.9721,7700.022327979434,7990.6426,8100.968496096379,518.6850514136904,372.4146152678111,88.7060877319599,7729.7654999999995,9303.042762648865,6156.488237351134,450.8507142857144,77.73330245790463,7646.2263913524885,1986244.9190000002,-22.266697542095365
2020-05-05,8873.99,9118.17,8766.12,9022.78,409920.13,7076.244600000001,7629.633121207705,7997.0878,7726.2155492075635,7996.036800000001,8110.140749866565,536.4839728234347,405.2284867789358,89.2584526479213,7850.0599999999995,9432.561956031184,6267.558043968815,463.08000000000004,82.86630173965209,7658.262038670395,2396165.049,-17.13369826034792
2020-05-06,9022.76,9405.0,8916.01,9148.27,507753.8,7153.0624,7689.187508611324,7999.434400000001,7754.375043282661,8002.0425,8120.4703941465,554.3258175424817,435.047952931645,88.61800692310325,7952.566000000001,9592.16067028659,6312.971329713411,473.5557142857143,86.52313021136123,7674.958427591269,2903918.849,-13.476869788638773
2020-05-07,9148.29,10080.0,9022.0,9995.0,738920.219,7245.169599999999,7779.611527881469,8005.3946000000005,7798.7438543067665,8010.92635,8139.12243002564,629.5327805839879,473.9449184621136,90.38762731433089,8101.194,9908.806227749443,6293.581772250558,493.24285714285713,96.84249628528974,7707.261197623749,3642839.068,-3.1575037147102525
2020-05-08,9994.74,10045.03,9726.0,9807.49,458034.211,7318.1274,7859.136173846901,8010.3595000000005,7838.521005706632,8018.9551,8155.723102363694,666.3233894560053,512.420612660892,85.15344089763074,8229.4475,10137.455963896757,6321.439036103244,499.96571428571434,89.70494899886663,7728.3444309888555,3184804.857,-10.295051001133366
2020-05-09,9809.63,9923.98,9528.23,9550.67,411941.957,7385.0654,7925.470833696043,8010.6095,7872.424946187689,8026.604,8169.603170996891,667.0674460998252,543.3499793486786,78.78393422968226,8351.079500000002,10270.419115281684,6431.739884718319,507.56714285714287,79.66571141006631,7745.280596863898,2772862.9,-20.334288589933692
2020-05-10,9550.25,9580.0,7940.0,8719.53,842909.031,7435.7822,7956.6104088452175,8004.1597,7889.199303688923,8032.87665,8175.075079743191,593.7467218623624,553.4293278514153,62.28246703465195,8445.791500000001,10235.85708523929,6655.725914760713,608.0878571428573,44.60672144363649,7762.85821966723,1929953.869,-55.39327855636351
2020-05-11,8723.23,9164.0,8151.12,8561.09,805164.964,7490.8006000000005,7980.315490851288,7995.843199999999,7902.504069952508,8038.62535,8178.916024223358,516.8962772676296,546.1227177346582,59.25402509940766,8531.946,10161.163221457402,6902.728778542599,668.1778571428573,37.17047706110834,7777.084450189734,1124788.9049999998,-62.82952293889166
2020-05-12,8560.73,8981.0,8520.43,8808.71,369716.041,7537.698,8012.8015500335905,7990.5483,7920.448741834636,8039.418900000001,8185.182630947505,470.5484215051729,531.0078584887611,62.02314625979927,8616.3785,10112.359652874733,7120.397347125269,692.6821428571429,46.35907172995777,7784.548035019271,1494504.9459999998,-53.64092827004223
2020-05-13,8808.71,9397.0,8790.04,9305.91,379719.0,7588.9896,8063.511685326391,7990.601,7947.88361823395,8039.78735,8196.33414705748,468.53630178809,518.5135471486269,56.67010159020764,8707.5065,10136.124359661784,7278.888640338215,644.7035714285714,63.82757009345794,7795.118041146373,1874223.9459999998,-36.172429906542064
2020-05-14,9305.91,9950.0,9250.66,9786.8,602528.438,7651.2573999999995,8131.091619235161,7996.485500000001,7984.297804011496,8041.054749999999,8212.15967793253,499.9820051232746,514.8072387435565,63.728362624224395,8821.641,10211.243041026844,7432.038958973155,617.53,86.29906542056072,7817.54481866221,2476752.3839999996,-13.700934579439286
2020-05-15,9787.62,9843.5,9100.0,9310.73,504107.096,7702.796799999999,8177.3519478926055,7993.2928,8010.563788090476,8041.5216,8223.090725913302,480.94405753547653,508.03460250194047,55.33262114747799,8910.477,10180.208235927195,7640.745764072806,638.84,64.05280373831773,7833.467065820917,1972645.2879999997,-35.947196261682265
2020-05-16,9311.21,9585.0,9210.03,9374.99,287768.201,7763.2238,8224.318146014464,7989.261499999999,8037.582128920367,8041.32145,8234.552410232573,465.67359651899096,499.5624013053506,54.520518207124546,8994.518,10146.977894677268,7842.058105322732,646.6957142857143,67.0556074766355,7842.256499457652,2260413.4889999996,-32.9443925233645
2020-05-17,9374.99,9880.0,9317.16,9678.57,300859.34,7832.1762,8281.347630484486,7987.832,8070.076938248676,8043.8878,8248.920744459114,472.61994647451866,494.17391033918426,58.37069434499427,9089.7465,10131.33584339684,8048.157156603157,653.13,81.24158878504672,7852.720871244228,2561272.8289999994,-18.758411214953284
2020-05-18,9677.31,9958.67,9450.0,9731.1,363732.37,7909.272800000001,8338.200664583133,7986.0787,8102.96848402593,8046.793299999999,8263.668796753052,476.86668850264505,490.71246597187644,59.16298203152396,9189.514,10059.657936608115,8319.370063391883,658.8249999999999,83.696261682243,7865.829306401976,2925005.1989999996,-16.30373831775699
2020-05-19,9731.11,9900.0,9462.0,9773.64,376313.845,7976.924,8394.492403226932,7982.1413,8136.0510883026445,8049.50645,8278.693385840088,478.1530340973004,488.20057959696123,58.21362468878669,9238.986,10123.87328119036,8354.098718809642,664.9642857142857,85.6841121495327,7879.188200320673,3301319.0439999998,-14.315887850467318
2020-05-20,9772.66,9838.0,9281.42,9508.11,334423.59,8038.944200000001,8438.163681531758,7978.5668000000005,8163.220571702592,8050.607999999999,8290.926386976009,452.52993695240366,481.0664510680498,53.81926017754721,9283.1535,10127.843018563457,8438.463981436544,669.7921428571428,73.27616822429908,7889.816551400617,2966895.454,-26.72383177570091
2020-05-21,9508.0,9573.0,8812.2,9060.0,461439.193,8087.314,8462.549419510906,7966.8762,8180.978580183729,8049.9186,8298.578860737442,391.5511578565165,463.16339242574315,39.158766673468996,9294.6275,10120.225794698306,8469.029205301695,648.5635714285714,53.20589255260019,7900.816152358198,2505456.261,-46.79410744739982
2020-05-22,9060.0,9259.38,8920.0,9166.4,276008.073,8134.809399999999,8490.151403059497,7955.1403,8200.491875625636,8048.7733,8307.21389694901,347.8013889596641,440.09099173252736,42.424127833462926,9304.1885,10119.010308188268,8489.366691811732,650.0171428571427,60.752871940436,7907.131761654564,2781464.334,-39.24712805956399
2020-05-23,9166.43,9300.0,9076.9,9176.41,201589.66,8183.7416,8517.063504900301,7944.508099999999,8219.816986999385,8048.089349999999,8315.862614392303,310.359474422703,414.1446882705625,45.30333908922978,9318.009,10113.893443914878,8522.124556085122,637.6849999999998,61.248742984242085,7911.964935610242,2983053.994,-38.751257015757915
2020-05-24,9176.32,9294.44,8674.0,8711.37,339643.378,8220.947,8524.683367453232,7928.053600000001,8229.5507100291,8044.9282,8319.798011264022,240.39057301143475,379.393865218737,49.88723737086192,9309.8785,10127.012899958809,8492.744100041193,564.8592857142856,30.994993222870782,7918.181305767226,2643410.616,-69.00500677712922
2020-05-25,8711.37,8977.0,8623.38,8895.65,302980.106,8263.482,8539.231078533498,7917.8602,8242.740794979018,8043.308249999999,8325.52788179871,197.5325383101699,343.0215998370236,54.590484240105816,9303.522,10131.514989723624,8475.529010276377,517.7692857142856,26.088830793191637,7923.316315815667,2946390.722,-73.91116920680835
2020-05-26,8895.66,9011.82,8693.18,8837.05,275619.158,8293.7084,8550.910251924342,7907.0121,8254.509294088344,8043.61835,8330.617654119122,157.0285790620528,305.82299568202944,50.41012549782348,9287.961,10138.675667277443,8437.246332722556,507.63142857142844,16.001767406331204,7928.015746381827,2670771.5640000002,-83.9982325936688
2020-05-27,8837.88,9230.0,8811.0,9197.32,272253.998,8333.7968,8576.259653809662,7901.8252999999995,8273.178813017288,8045.5492,8339.241558058235,152.24469555926044,275.10733565747563,48.36367691245919,9248.077,10034.123209755166,8462.030790244833,494.20571428571424,42.98242329381633,7933.771224082867,2943025.5620000004,-57.01757670618367
2020-05-28,9197.32,9621.65,9110.97,9569.59,327412.374,8378.035399999999,8615.213785032813,7895.778,8298.850321670412,8048.190599999999,8351.483831112382,176.45840853502887,255.3775502329863,46.61612904230891,9236.181999999999,9994.418883729108,8477.94511627089,480.72999999999996,70.86176036666195,7942.736047316051,3270437.936,-29.138239633338053
2020-05-29,9569.58,9598.0,9317.42,9422.26,238691.299,8420.9076,8646.862656207997,7894.0641000000005,8321.096057874958,8051.65725,8362.138320355045,181.6655237321702,240.63514493282307,51.93578061268768,9229.761499999999,9979.268141157803,8480.254858842194,447.66428571428565,59.82820211339862,7949.255665260549,3031746.637,-40.171797886601375
2020-05-30,9422.11,9753.0,9326.01,9695.0,255234.058,8477.6512,8687.966081454742,7894.9942,8348.3020765309,8056.04725,8375.400625625145,205.4319470492228,233.59450535610304,55.17944601081823,9278.535,10015.60125231107,8541.46874768893,451.38,80.25372765466679,7956.836286249357,3286980.6950000003,-19.746272345333217
2020-05-31,9694.38,9698.0,9371.76,9446.43,219829.356,8529.0962,8717.70976453495,7892.6446,8370.047183926326,8059.405600000001,8386.057634325392,201.88231349934358,227.25206698475117,46.17463466722914,9322.802,9983.838761356861,8661.765238643138,434.47999999999996,61.6382958009122,7962.969131958946,3067151.339,-38.3617041990878
2020-06-01,9446.49,10497.25,9420.85,10232.48,333740.457,8595.7354,8777.112518866914,7898.3774,8406.927041670358,8067.356750000001,8404.429996172901,259.5054517323515,233.70274393427127,56.65359074670757,9393.9905,10122.244804594642,8665.736195405358,475.0321428571428,85.87041790519085,7975.4436213136705,3400891.796,-14.129582094809157
2020-06-02,10232.41,10262.3,9264.15,9514.9,354168.517,8649.3534,8806.04536126429,7894.0952,8428.867100251142,8072.5649,8415.4794489473,244.45160901767304,235.85251695095164,47.08808448764062,9404.439999999999,10133.343279503413,8675.536720496584,515.0428571428571,47.57640604737789,7986.189328481792,3046723.279,-52.423593952622106
2020-06-03,9514.9,9694.75,9382.33,9663.59,185389.412,8705.343,8839.674562783337,7894.101599999999,8453.31705866201,8078.42755,8427.898459405536,241.73282502163966,237.02857856508928,51.79706607118915,9398.2795,10116.029718072634,8680.529281927367,497.60285714285703,55.51132148975119,7991.430775067007,3232112.691,-44.48867851024882
2020-06-04,9663.58,9884.0,9440.0,9788.33,264515.319,8768.771799999999,8876.876736791834,7898.7249,8479.752958490486,8084.848999999999,8441.435091650257,246.79870280227806,238.98260341252703,59.09827935551409,9422.1595,10158.413943375397,8685.905056624602,474.97428571428566,62.16813332835257,7999.428431610681,3496628.0100000002,-37.83186667164743
2020-06-05,9788.32,9855.0,9580.52,9617.29,237103.042,8819.154600000002,8905.912551035291,7906.9756,8502.278444460972,8092.019149999999,8453.13514048956,234.310958011587,238.04827433233905,55.542988928528416,9434.2745,10175.034764957549,8693.51423504245,470.3385714285714,53.04049907410872,8006.451356652488,3259524.9680000003,-46.95950092589128
2020-06-06,9616.64,9738.77,9528.0,9664.0,152526.703,8871.9858,8935.641470602535,7915.335599999999,8525.28283169937,8099.680649999999,8465.183547051853,225.58305587629548,235.55523064113035,55.94055425192074,9433.545999999998,10173.361656287487,8693.73034371251,469.4578571428571,55.53320134267587,8010.829502305116,3412051.6710000006,-44.466798657324134
2020-06-07,9664.01,9823.13,9373.0,9743.92,253986.313,8922.0158,8967.338667833808,7925.779100000001,8549.414260774629,8107.93,8477.907292852333,222.54959345262068,232.95410320342842,63.88287588167118,9434.187,10175.065758722945,8693.308241277055,457.29285714285703,59.798171698143435,8018.081939539704,3666037.9840000006,-40.201828301856565
2020-06-08,9743.92,9816.0,9631.0,9778.87,162086.419,8975.2326,8999.163425957973,7938.2480000000005,8573.75991897711,8118.71485,8490.852195411017,220.42480558845637,230.44824368043402,62.37189939094431,9434.4485,10175.815142670655,8693.081857329345,445.24857142857127,60.18003735996944,8022.945501966138,3828124.403000001,-39.81996264003056
2020-06-09,9778.87,9890.0,9550.03,9771.66,204422.819,9034.16,9029.457409253739,7950.5862,8597.48071266073,8131.25955,8503.596551675584,215.672965460255,227.49318803639824,63.28299323208465,9447.626,10203.149999093723,8692.102000906278,446.7721428571427,56.970200148257966,8029.023658314823,3623701.5840000007,-43.02979985174204
2020-06-10,9771.66,10015.99,9681.21,9884.99,193628.149,9095.0998,9063.007706930064,7960.239100000001,8622.97594607339,8144.154549999999,8517.341760116624,218.53277202123354,225.7011048333653,60.51119949375293,9488.875499999998,10245.335962585648,8732.415037414348,440.75642857142844,55.8343191851574,8035.1546095647955,3817329.733000001,-44.165680814842595
2020-06-11,9884.99,9970.1,9055.07,9278.03,404046.613,9138.259199999999,9071.439953717121,7965.3694000000005,8635.947313477876,8156.040399999999,8524.910797329394,169.86449770836953,214.53378340836616,45.8417716825165,9494.457,10242.834699139767,8746.079300860234,469.6385714285713,15.459928719022653,8044.859845375677,3413283.120000001,-84.54007128097734
2020-06-12,9277.72,9550.0,9238.0,9458.91,211611.34,9177.770400000001,9086.63485749292,7972.3892,8652.243604300096,8167.824799999999,8534.204321734076,144.2274793981942,200.47252260633178,50.51774750873743,9508.581999999999,10242.792877875978,8774.37112212402,471.88285714285706,28.00205244837677,8049.82133010443,3624894.460000001,-71.99794755162323
2020-06-13,9458.77,9497.85,9340.0,9468.54,113449.075,9217.059000000001,9101.6115297481,7976.4465,8668.407889363461,8179.4175,8543.501194154633,123.26608352101175,185.03123478926778,46.5439250853107,9546.4405,10182.909715318148,8909.971284681853,452.6585714285714,28.669791565546674,8052.504919391768,3738343.535000001,-71.33020843445333
2020-06-14,9468.55,9477.0,9240.97,9339.61,143978.523,9253.171,9110.94480309131,7978.4478,8681.699020267155,8188.581700000001,8551.422674809812,95.1535815258303,167.0557041365803,48.30800032946633,9568.638500000001,10139.705006853877,8997.571993146124,446.21500000000003,19.72985341635585,8055.692390414774,3594365.012000001,-80.27014658364415
2020-06-15,9339.7,9490.83,8888.43,9422.01,413865.727,9287.7278,9123.1434382642,7983.6961,8696.358643628202,8198.6128,8560.085235259467,78.61696507347006,149.36795632395825,33.47982241935287,9597.886499999999,10065.634904662233,9130.138095337765,412.35785714285714,38.83773573918932,8064.170401453184,4008230.739000001,-61.16226426081069
2020-06-16,9422.01,9595.0,9370.0,9519.12,225713.247,9322.6302,9138.671930881292,7998.5027,8712.650947714772,8207.5251,8569.627869734499,72.51167337918741,133.99669973500409,50.11514324693046,9613.9765,10045.895571467341,9182.05742853266,357.1328571428572,55.93405228990038,8069.609779473428,4233943.986000001,-44.065947710099614
